pedido_sk,order_id,fecha_key,cliente_sk,canal_sk,geografia_sk,tienda_sk,subtotal,tax_amount,shipping_fee,total_amount
7532,1000008877,20240325,1251,1,785,-1,37500.0,7875.0,900.0,46275.0
7533,1000008878,20250827,1228,1,877,-1,24000.0,5040.0,900.0,29940.0
7534,1000008879,20240817,1482,1,1052,-1,40500.0,8505.0,1500.0,50505.0
7535,1000008880,20250422,1114,1,1836,-1,71190.0,14949.9,900.0,87039.9
7536,1000008881,20250915,1489,2,3,3,34920.0,7333.2,0.0,42253.2
7537,1000008885,20250610,458,1,1095,-1,14962.5,3142.12,1200.0,19304.62
7538,1000008886,20240821,1105,1,1593,-1,38808.0,8149.68,0.0,46957.68
7539,1000008887,20241119,229,2,3,3,101268.0,21266.28,0.0,122534.28
7540,1000008888,20250617,1387,1,1845,-1,40500.0,8505.0,1500.0,50505.0
7541,1000008889,20240823,75,1,1510,-1,11760.0,2469.6,1500.0,15729.6
7542,1000008890,20240112,295,1,2610,-1,46680.0,9802.8,1200.0,57682.8
7543,1000008891,20240729,705,1,1043,-1,87270.0,18326.7,1200.0,106796.7
7544,1000008892,20250613,455,1,730,-1,34200.0,7182.0,900.0,42282.0
7545,1000008894,20250422,465,1,2458,-1,35280.0,7408.8,900.0,43588.8
7546,1000008895,20240711,418,2,1,1,14175.0,2976.75,0.0,17151.75
7547,1000008896,20241209,477,1,2290,-1,50100.0,10521.0,1500.0,62121.0
7548,1000008897,20250505,619,2,1,1,34020.0,7144.2,0.0,41164.2
7549,1000008898,20241210,1101,1,2342,-1,14700.0,3087.0,0.0,17787.0
7550,1000008900,20241122,101,2,4,4,50400.0,10584.0,0.0,60984.0
7551,1000008902,20241228,1081,1,1099,-1,14250.0,2992.5,900.0,18142.5
7552,1000008904,20240605,1309,2,2,2,11340.0,2381.4,0.0,13721.4
7553,1000008905,20250122,90,1,2486,-1,47025.0,9875.25,0.0,56900.25
7554,1000008906,20240210,937,1,2423,-1,23520.0,4939.2,1200.0,29659.2
7555,1000008907,20240417,1217,1,56,-1,16500.0,3465.0,1200.0,21165.0
7556,1000008908,20240628,611,1,766,-1,72252.0,15172.92,900.0,88324.92
7557,1000008909,20250627,1374,2,2,2,13500.0,2835.0,0.0,16335.0
7558,1000008910,20241014,701,1,147,-1,14850.0,3118.5,1500.0,19468.5
7559,1000008911,20250714,1147,2,1,1,41610.0,8738.1,0.0,50348.1
7560,1000008912,20250102,14,2,4,4,30000.0,6300.0,0.0,36300.0
7561,1000008913,20240926,1499,1,2518,-1,30870.0,6482.7,0.0,37352.7
7562,1000008914,20250827,1135,1,1406,-1,38760.0,8139.6,0.0,46899.6
7563,1000008915,20250923,1110,1,1908,-1,53550.0,11245.5,1500.0,66295.5
7564,1000008916,20250815,1044,2,1,1,35910.0,7541.1,0.0,43451.1
7565,1000008918,20250424,413,2,3,3,69825.0,14663.25,0.0,84488.25
7566,1000008919,20241114,891,1,1721,-1,29925.0,6284.25,900.0,37109.25
7567,1000008920,20240930,310,1,1687,-1,50872.5,10683.22,0.0,61555.72
7568,1000008922,20250925,223,2,1,1,39690.0,8334.9,0.0,48024.9
7569,1000008923,20240828,173,1,2084,-1,39600.0,8316.0,1500.0,49416.0
7570,1000008925,20241023,454,2,4,4,40500.0,8505.0,0.0,49005.0
7571,1000008926,20241012,559,2,4,4,50280.0,10558.8,0.0,60838.8
7572,1000008927,20250701,894,2,2,2,10800.0,2268.0,0.0,13068.0
7573,1000008928,20240415,805,1,500,-1,23520.0,4939.2,1200.0,29659.2
7574,1000008929,20250323,1037,1,2350,-1,50850.0,10678.5,0.0,61528.5
7575,1000008931,20250203,1413,1,955,-1,12150.0,2551.5,0.0,14701.5
7576,1000008932,20240604,386,1,1776,-1,22800.0,4788.0,900.0,28488.0
7577,1000008933,20250305,1004,1,2744,-1,27000.0,5670.0,900.0,33570.0
7578,1000008934,20250302,318,2,1,1,21600.0,4536.0,0.0,26136.0
7579,1000008937,20240521,1167,1,262,-1,42525.0,8930.25,1200.0,52655.25
7580,1000008938,20240517,1248,1,3174,-1,23520.0,4939.2,1500.0,29959.2
7581,1000008939,20241216,1184,1,2348,-1,25872.0,5433.12,900.0,32205.12
7582,1000008941,20250708,69,1,154,-1,37620.0,7900.2,1200.0,46720.2
7583,1000008942,20240907,1362,1,2420,-1,40500.0,8505.0,0.0,49005.0
7584,1000008943,20241117,683,2,4,4,55080.0,11566.8,0.0,66646.8
7585,1000008944,20250126,49,1,548,-1,12000.0,2520.0,1500.0,16020.0
7586,1000008945,20240430,679,1,226,-1,27000.0,5670.0,900.0,33570.0
7587,1000008946,20250313,117,2,4,4,44100.0,9261.0,0.0,53361.0
7588,1000008949,20240123,271,1,2135,-1,48900.0,10269.0,1200.0,60369.0
7589,1000008950,20250924,1275,1,434,-1,35640.0,7484.4,0.0,43124.4
7590,1000008952,20240903,541,1,2127,-1,38220.0,8026.2,0.0,46246.2
7591,1000008953,20250329,791,1,181,-1,10584.0,2222.64,900.0,13706.64
7592,1000008954,20250505,864,1,462,-1,21600.0,4536.0,1200.0,27336.0
7593,1000008955,20250330,1171,1,1609,-1,22068.0,4634.28,900.0,27602.28
7594,1000008956,20240109,331,2,3,3,34200.0,7182.0,0.0,41382.0
7595,1000008957,20250820,468,2,3,3,64200.0,13482.0,0.0,77682.0
7596,1000008958,20250729,722,1,169,-1,29160.0,6123.6,0.0,35283.6
7597,1000008959,20240920,586,1,3109,-1,30780.0,6463.8,900.0,38143.8
7598,1000008960,20240802,490,1,7,-1,36000.0,7560.0,900.0,44460.0
7599,1000008962,20241225,1418,2,4,4,47670.0,10010.7,0.0,57680.7
7600,1000008963,20240415,216,1,3010,-1,40500.0,8505.0,900.0,49905.0
7601,1000008964,20240121,1273,1,1695,-1,67050.0,14080.5,1200.0,82330.5
7602,1000008965,20250227,262,1,2196,-1,51480.0,10810.8,900.0,63190.8
7603,1000008967,20240826,899,1,1606,-1,48510.0,10187.1,0.0,58697.1
7604,1000008968,20250212,861,1,2137,-1,39690.0,8334.9,1200.0,49224.9
7605,1000008969,20240511,337,1,126,-1,11400.0,2394.0,900.0,14694.0
7606,1000008970,20241222,1434,2,4,4,32400.0,6804.0,0.0,39204.0
7607,1000008971,20250614,1379,1,154,-1,39690.0,8334.9,1200.0,49224.9
7608,1000008973,20250707,741,2,3,3,14850.0,3118.5,0.0,17968.5
7609,1000008974,20250713,160,1,2635,-1,51000.0,10710.0,1200.0,62910.0
7610,1000008975,20250819,721,1,305,-1,13500.0,2835.0,1200.0,17535.0
7611,1000008976,20240116,524,2,4,4,49980.0,10495.8,0.0,60475.8
7612,1000008979,20250422,949,2,3,3,12000.0,2520.0,0.0,14520.0
7613,1000008982,20250401,44,2,4,4,10800.0,2268.0,0.0,13068.0
7614,1000008983,20241223,184,1,610,-1,45000.0,9450.0,900.0,55350.0
7615,1000008985,20240716,1378,2,2,2,46800.0,9828.0,0.0,56628.0
7616,1000008986,20240709,168,1,641,-1,34200.0,7182.0,1500.0,42882.0
7617,1000008987,20240619,806,2,2,2,31350.0,6583.5,0.0,37933.5
7618,1000008989,20240108,460,1,1397,-1,28350.0,5953.5,1200.0,35503.5
7619,1000008990,20250822,804,2,4,4,32400.0,6804.0,0.0,39204.0
7620,1000008991,20250920,917,1,2649,-1,21600.0,4536.0,900.0,27036.0
7621,1000008992,20250215,416,2,1,1,40500.0,8505.0,0.0,49005.0
7622,1000008993,20240528,1070,2,1,1,31752.0,6667.92,0.0,38419.92
7623,1000008994,20250131,1219,2,4,4,36000.0,7560.0,0.0,43560.0
7624,1000008996,20250428,960,2,1,1,40350.0,8473.5,0.0,48823.5
7625,1000008998,20250307,1317,1,2916,-1,81240.0,17060.4,900.0,99200.4
7626,1000008999,20250224,361,1,1285,-1,27000.0,5670.0,900.0,33570.0
7627,1000009000,20240825,196,2,3,3,34200.0,7182.0,0.0,41382.0
7628,1000009001,20240506,75,2,1,1,29160.0,6123.6,0.0,35283.6
7629,1000009002,20250724,513,1,494,-1,14700.0,3087.0,1200.0,18987.0
7630,1000009003,20250625,947,1,2676,-1,24000.0,5040.0,900.0,29940.0
7631,1000009004,20241013,432,1,827,-1,34200.0,7182.0,1200.0,42582.0
7632,1000009005,20241203,831,1,2209,-1,11400.0,2394.0,900.0,14694.0
7633,1000009006,20250101,1231,1,684,-1,31752.0,6667.92,1200.0,39619.92
7634,1000009007,20240728,1408,1,760,-1,45780.0,9613.8,1200.0,56593.8
7635,1000009008,20240425,266,2,3,3,36960.0,7761.6,0.0,44721.6
7636,1000009009,20241217,1213,2,1,1,24834.0,5215.14,0.0,30049.14
7637,1000009010,20250319,1286,1,1229,-1,27000.0,5670.0,1200.0,33870.0
7638,1000009012,20240920,1369,1,1760,-1,54810.0,11510.1,0.0,66320.1
7639,1000009015,20250322,695,2,2,2,56767.5,11921.18,0.0,68688.68
7640,1000009016,20241101,914,2,3,3,31350.0,6583.5,0.0,37933.5
7641,1000009017,20250819,1124,1,2268,-1,69660.0,14628.6,900.0,85188.6
7642,1000009018,20250407,629,2,1,1,22770.0,4781.7,0.0,27551.7
7643,1000009019,20240629,1234,2,1,1,82044.0,17229.24,0.0,99273.24
7644,1000009020,20250921,1129,2,1,1,29925.0,6284.25,0.0,36209.25
7645,1000009021,20250817,867,2,1,1,43200.0,9072.0,0.0,52272.0
7646,1000009022,20241018,468,1,1383,-1,21600.0,4536.0,900.0,27036.0
7647,1000009023,20240824,317,1,3192,-1,32400.0,6804.0,1500.0,40704.0
7648,1000009024,20241113,619,1,3120,-1,36450.0,7654.5,1500.0,45604.5
7649,1000009025,20250320,1269,1,2087,-1,27000.0,5670.0,900.0,33570.0
7650,1000009027,20250726,747,1,30,-1,10260.0,2154.6,1500.0,13914.6
7651,1000009029,20240914,1170,1,2393,-1,46440.0,9752.4,1200.0,57392.4
7652,1000009030,20250125,1068,1,1091,-1,26460.0,5556.6,900.0,32916.6
7653,1000009031,20250722,1416,1,875,-1,44100.0,9261.0,900.0,54261.0
7654,1000009032,20250424,818,2,2,2,23760.0,4989.6,0.0,28749.6
7655,1000009033,20240308,212,2,4,4,44550.0,9355.5,0.0,53905.5
7656,1000009034,20250702,1196,2,2,2,77616.0,16299.36,0.0,93915.36
7657,1000009035,20240218,336,2,4,4,40500.0,8505.0,0.0,49005.0
7658,1000009036,20240619,205,1,2563,-1,45600.0,9576.0,900.0,56076.0
7659,1000009037,20241221,667,1,1283,-1,42750.0,8977.5,1200.0,52927.5
7660,1000009038,20240831,1390,1,1379,-1,24000.0,5040.0,1200.0,30240.0
7661,1000009039,20240904,597,1,1281,-1,54000.0,11340.0,1500.0,66840.0
7662,1000009040,20250423,1290,2,2,2,23520.0,4939.2,0.0,28459.2
7663,1000009041,20250625,594,1,715,-1,80190.0,16839.9,1200.0,98229.9
7664,1000009042,20241120,1192,1,2371,-1,45000.0,9450.0,900.0,55350.0
7665,1000009043,20250823,86,1,1212,-1,47025.0,9875.25,1200.0,58100.25
7666,1000009044,20241118,178,1,848,-1,13500.0,2835.0,1200.0,17535.0
7667,1000009045,20250719,659,2,2,2,35280.0,7408.8,0.0,42688.8
7668,1000009046,20250401,349,2,3,3,20520.0,4309.2,0.0,24829.2
7669,1000009048,20240506,984,1,1297,-1,42750.0,8977.5,1200.0,52927.5
7670,1000009049,20240919,1397,1,2310,-1,55200.0,11592.0,900.0,67692.0
7671,1000009050,20240402,400,2,3,3,59700.0,12537.0,0.0,72237.0
7672,1000009051,20250616,1227,2,3,3,11760.0,2469.6,0.0,14229.6
7673,1000009052,20250317,714,1,2463,-1,80388.0,16881.48,900.0,98169.48
7674,1000009053,20240329,677,1,2436,-1,45000.0,9450.0,900.0,55350.0
7675,1000009054,20250901,145,1,2414,-1,25872.0,5433.12,1200.0,32505.12
7676,1000009055,20240111,1366,2,4,4,45000.0,9450.0,0.0,54450.0
7677,1000009056,20241004,824,2,2,2,10260.0,2154.6,0.0,12414.6
7678,1000009057,20250401,1165,1,28,-1,14250.0,2992.5,1500.0,18742.5
7679,1000009058,20241017,1158,1,743,-1,12150.0,2551.5,1200.0,15901.5
7680,1000009059,20240423,1410,1,1402,-1,34200.0,7182.0,0.0,41382.0
7681,1000009060,20250810,952,1,2815,-1,15000.0,3150.0,0.0,18150.0
7682,1000009062,20250429,1029,1,2525,-1,22800.0,4788.0,1200.0,28788.0
7683,1000009063,20240602,1392,2,1,1,12825.0,2693.25,0.0,15518.25
7684,1000009065,20250125,649,1,1034,-1,43200.0,9072.0,0.0,52272.0
7685,1000009066,20240710,21,1,1559,-1,29400.0,6174.0,900.0,36474.0
7686,1000009067,20241123,459,1,2888,-1,15750.0,3307.5,0.0,19057.5
7687,1000009068,20241101,322,2,3,3,24300.0,5103.0,0.0,29403.0
7688,1000009069,20240918,446,2,1,1,28500.0,5985.0,0.0,34485.0
7689,1000009070,20240620,589,2,3,3,24000.0,5040.0,0.0,29040.0
7690,1000009072,20250204,352,1,146,-1,12825.0,2693.25,1200.0,16718.25
7691,1000009073,20250729,895,1,50,-1,26460.0,5556.6,1500.0,33516.6
7692,1000009074,20240710,785,2,1,1,44100.0,9261.0,0.0,53361.0
7693,1000009075,20241207,1338,1,2004,-1,40500.0,8505.0,1200.0,50205.0
7694,1000009076,20240508,587,2,3,3,36000.0,7560.0,0.0,43560.0
7695,1000009077,20240913,69,2,4,4,10800.0,2268.0,0.0,13068.0
7696,1000009078,20250204,1370,2,2,2,16500.0,3465.0,0.0,19965.0
7697,1000009080,20250227,768,1,2713,-1,14700.0,3087.0,900.0,18687.0
7698,1000009081,20240214,1440,1,2631,-1,10584.0,2222.64,900.0,13706.64
7699,1000009083,20240130,1300,2,1,1,32400.0,6804.0,0.0,39204.0
7700,1000009084,20240702,488,1,1106,-1,12000.0,2520.0,900.0,15420.0
7701,1000009085,20240601,1192,2,1,1,22020.0,4624.2,0.0,26644.2
7702,1000009086,20241015,1394,1,1178,-1,80100.0,16821.0,1500.0,98421.0
7703,1000009088,20241221,267,2,2,2,9720.0,2041.2,0.0,11761.2
7704,1000009090,20240203,573,1,1390,-1,32400.0,6804.0,900.0,40104.0
7705,1000009091,20240528,1328,1,2072,-1,42750.0,8977.5,1500.0,53227.5
7706,1000009092,20240910,445,1,2245,-1,40500.0,8505.0,0.0,49005.0
7707,1000009093,20250727,185,2,3,3,35520.0,7459.2,0.0,42979.2
7708,1000009094,20241214,38,2,4,4,42750.0,8977.5,0.0,51727.5
7709,1000009095,20241007,203,2,1,1,24000.0,5040.0,0.0,29040.0
7710,1000009096,20240812,669,1,10,-1,43800.0,9198.0,0.0,52998.0
7711,1000009097,20250803,21,1,1683,-1,11760.0,2469.6,1200.0,15429.6
7712,1000009099,20241006,1186,1,825,-1,47100.0,9891.0,900.0,57891.0
7713,1000009101,20250123,1336,1,1415,-1,45000.0,9450.0,0.0,54450.0
7714,1000009102,20240806,1253,1,1096,-1,81480.0,17110.8,1200.0,99790.8
7715,1000009103,20240815,722,2,3,3,77283.0,16229.43,0.0,93512.43
7716,1000009105,20240125,1374,1,2340,-1,23520.0,4939.2,0.0,28459.2
7717,1000009106,20250909,490,2,2,2,23520.0,4939.2,0.0,28459.2
7718,1000009107,20250516,711,1,784,-1,29400.0,6174.0,1200.0,36774.0
7719,1000009108,20250125,847,1,809,-1,31500.0,6615.0,1200.0,39315.0
7720,1000009109,20240207,533,2,3,3,13200.0,2772.0,0.0,15972.0
7721,1000009110,20240824,897,2,4,4,63750.0,13387.5,0.0,77137.5
7722,1000009111,20241101,1169,1,1067,-1,35280.0,7408.8,1500.0,44188.8
7723,1000009112,20241029,165,1,689,-1,30000.0,6300.0,1500.0,37800.0
7724,1000009113,20240620,566,1,364,-1,22800.0,4788.0,900.0,28488.0
7725,1000009114,20240308,1221,2,4,4,22680.0,4762.8,0.0,27442.8
7726,1000009115,20240525,429,2,1,1,44100.0,9261.0,0.0,53361.0
7727,1000009116,20240612,654,2,4,4,14700.0,3087.0,0.0,17787.0
7728,1000009117,20250103,1375,2,1,1,37800.0,7938.0,0.0,45738.0
7729,1000009118,20250512,805,1,416,-1,78030.0,16386.3,1500.0,95916.3
7730,1000009119,20240802,264,1,2573,-1,28350.0,5953.5,900.0,35203.5
7731,1000009121,20250623,785,1,2705,-1,32400.0,6804.0,1200.0,40404.0
7732,1000009123,20240603,866,2,2,2,23520.0,4939.2,0.0,28459.2
7733,1000009124,20241206,1088,2,2,2,10800.0,2268.0,0.0,13068.0
7734,1000009125,20241021,1322,2,1,1,62910.0,13211.1,0.0,76121.1
7735,1000009126,20240725,1083,1,1186,-1,62520.0,13129.2,1200.0,76849.2
7736,1000009127,20250911,1135,1,1735,-1,32568.0,6839.28,0.0,39407.28
7737,1000009128,20240829,985,2,1,1,54750.0,11497.5,0.0,66247.5
7738,1000009130,20250601,1105,1,227,-1,24750.0,5197.5,1200.0,31147.5
7739,1000009131,20240826,772,1,823,-1,52725.0,11072.25,900.0,64697.25
7740,1000009132,20241007,1097,1,792,-1,24000.0,5040.0,1200.0,30240.0
7741,1000009133,20250924,1274,1,2385,-1,63600.0,13356.0,900.0,77856.0
7742,1000009134,20240718,972,1,3013,-1,25080.0,5266.8,1200.0,31546.8
7743,1000009135,20240131,1298,2,4,4,40500.0,8505.0,0.0,49005.0
7744,1000009136,20241110,257,2,2,2,25500.0,5355.0,0.0,30855.0
7745,1000009137,20250103,1326,2,4,4,14962.5,3142.12,0.0,18104.62
7746,1000009138,20241216,814,2,3,3,10800.0,2268.0,0.0,13068.0
7747,1000009140,20250617,938,1,450,-1,13500.0,2835.0,900.0,17235.0
7748,1000009141,20250710,209,1,2133,-1,24000.0,5040.0,900.0,29940.0
7749,1000009142,20240204,1318,1,425,-1,48780.0,10243.8,900.0,59923.8
7750,1000009143,20240120,1041,2,2,2,26700.0,5607.0,0.0,32307.0
7751,1000009144,20250112,568,1,1411,-1,33600.0,7056.0,1200.0,41856.0
7752,1000009145,20250815,884,2,2,2,53550.0,11245.5,0.0,64795.5
7753,1000009146,20250809,465,2,2,2,13500.0,2835.0,0.0,16335.0
7754,1000009147,20250706,436,1,1899,-1,64020.0,13444.2,1200.0,78664.2
7755,1000009149,20240219,436,2,4,4,23760.0,4989.6,0.0,28749.6
7756,1000009150,20250201,407,2,2,2,42525.0,8930.25,0.0,51455.25
7757,1000009151,20241129,625,1,1563,-1,29400.0,6174.0,900.0,36474.0
7758,1000009152,20240810,987,1,1280,-1,34200.0,7182.0,0.0,41382.0
7759,1000009153,20240421,811,2,4,4,58500.0,12285.0,0.0,70785.0
7760,1000009154,20250501,537,1,2507,-1,12000.0,2520.0,1200.0,15720.0
7761,1000009155,20250812,1346,1,618,-1,15000.0,3150.0,900.0,19050.0
7762,1000009156,20240830,1117,2,3,3,40230.0,8448.3,0.0,48678.3
7763,1000009157,20250718,140,1,2024,-1,32400.0,6804.0,900.0,40104.0
7764,1000009158,20250514,209,1,2416,-1,16170.0,3395.7,900.0,20465.7
7765,1000009159,20250122,1466,2,3,3,52650.0,11056.5,0.0,63706.5
7766,1000009160,20241220,1260,2,1,1,42000.0,8820.0,0.0,50820.0
7767,1000009161,20241017,247,1,1764,-1,24000.0,5040.0,900.0,29940.0
7768,1000009162,20241228,1267,1,1149,-1,23520.0,4939.2,900.0,29359.2
7769,1000009163,20250625,327,2,1,1,42750.0,8977.5,0.0,51727.5
7770,1000009164,20240602,735,1,2398,-1,55500.0,11655.0,0.0,67155.0
7771,1000009165,20241010,779,1,887,-1,37620.0,7900.2,900.0,46420.2
7772,1000009166,20240621,1270,2,2,2,25650.0,5386.5,0.0,31036.5
7773,1000009167,20240917,1316,1,1069,-1,60900.0,12789.0,900.0,74589.0
7774,1000009168,20240312,323,2,2,2,56520.0,11869.2,0.0,68389.2
7775,1000009169,20240417,1414,1,1725,-1,36000.0,7560.0,1200.0,44760.0
7776,1000009170,20250512,666,1,3020,-1,21168.0,4445.28,1200.0,26813.28
7777,1000009172,20241203,1141,1,1794,-1,46560.0,9777.6,900.0,57237.6
7778,1000009173,20241017,1444,1,1397,-1,44887.5,9426.38,1500.0,55813.88
7779,1000009174,20250929,1174,2,1,1,12000.0,2520.0,0.0,14520.0
7780,1000009175,20250122,284,1,2598,-1,11760.0,2469.6,900.0,15129.6
7781,1000009176,20240416,601,1,1103,-1,35280.0,7408.8,900.0,43588.8
7782,1000009178,20241018,50,2,3,3,38880.0,8164.8,0.0,47044.8
7783,1000009179,20240113,878,1,2716,-1,32400.0,6804.0,900.0,40104.0
7784,1000009180,20250515,1004,1,1459,-1,21600.0,4536.0,0.0,26136.0
7785,1000009181,20250822,180,1,703,-1,22800.0,4788.0,1200.0,28788.0
7786,1000009182,20250322,1384,1,1681,-1,55500.0,11655.0,900.0,68055.0
7787,1000009183,20241205,575,2,3,3,46680.0,9802.8,0.0,56482.8
7788,1000009184,20240519,702,1,2893,-1,26460.0,5556.6,900.0,32916.6
7789,1000009185,20240609,396,2,3,3,30780.0,6463.8,0.0,37243.8
7790,1000009187,20241013,35,1,221,-1,20520.0,4309.2,1200.0,26029.2
7791,1000009188,20240408,840,1,33,-1,13500.0,2835.0,1500.0,17835.0
7792,1000009189,20241003,1458,2,4,4,15000.0,3150.0,0.0,18150.0
7793,1000009190,20250211,528,1,228,-1,35400.0,7434.0,0.0,42834.0
7794,1000009191,20240412,320,1,1835,-1,13500.0,2835.0,1200.0,17535.0
7795,1000009193,20240804,822,1,1918,-1,38700.0,8127.0,900.0,47727.0
7796,1000009194,20240907,155,2,3,3,10800.0,2268.0,0.0,13068.0
7797,1000009195,20240418,1029,1,1849,-1,35280.0,7408.8,1500.0,44188.8
7798,1000009196,20240111,137,2,4,4,22800.0,4788.0,0.0,27588.0
7799,1000009197,20240321,1109,1,3131,-1,25260.0,5304.6,1500.0,32064.6
7800,1000009198,20240110,451,1,2410,-1,42600.0,8946.0,900.0,52446.0
7801,1000009199,20240402,610,2,3,3,21600.0,4536.0,0.0,26136.0
7802,1000009201,20240421,313,1,1849,-1,10800.0,2268.0,900.0,13968.0
7803,1000009202,20250912,61,2,1,1,46320.0,9727.2,0.0,56047.2
7804,1000009203,20250804,717,2,3,3,29925.0,6284.25,0.0,36209.25
7805,1000009204,20250608,83,2,3,3,12150.0,2551.5,0.0,14701.5
7806,1000009205,20240907,214,1,459,-1,40500.0,8505.0,900.0,49905.0
7807,1000009206,20240608,1298,1,2296,-1,30000.0,6300.0,900.0,37200.0
7808,1000009207,20240605,1131,1,2977,-1,59887.5,12576.38,900.0,73363.88
7809,1000009208,20240127,416,1,1533,-1,19440.0,4082.4,1200.0,24722.4
7810,1000009209,20250211,914,1,852,-1,44100.0,9261.0,900.0,54261.0
7811,1000009210,20250215,469,1,2393,-1,26220.0,5506.2,0.0,31726.2
7812,1000009212,20250220,795,1,3204,-1,27000.0,5670.0,900.0,33570.0
7813,1000009213,20240202,138,1,403,-1,25650.0,5386.5,900.0,31936.5
7814,1000009214,20240421,922,2,4,4,15000.0,3150.0,0.0,18150.0
7815,1000009216,20250124,37,1,2190,-1,30000.0,6300.0,1200.0,37500.0
7816,1000009217,20240313,88,1,2662,-1,12000.0,2520.0,900.0,15420.0
7817,1000009218,20240925,206,1,2397,-1,23520.0,4939.2,900.0,29359.2
7818,1000009219,20240618,1099,1,2816,-1,53940.0,11327.4,900.0,66167.4
7819,1000009220,20250513,1351,1,86,-1,15750.0,3307.5,1200.0,20257.5
7820,1000009221,20250609,497,1,1510,-1,35910.0,7541.1,900.0,44351.1
7821,1000009222,20240501,836,2,3,3,34200.0,7182.0,0.0,41382.0
7822,1000009223,20241004,1203,2,1,1,32400.0,6804.0,0.0,39204.0
7823,1000009224,20240801,251,2,4,4,13500.0,2835.0,0.0,16335.0
7824,1000009225,20240730,698,1,2623,-1,27000.0,5670.0,900.0,33570.0
7825,1000009226,20240111,835,1,1669,-1,21600.0,4536.0,1200.0,27336.0
7826,1000009227,20241106,11,2,4,4,30000.0,6300.0,0.0,36300.0
7827,1000009228,20240805,699,2,2,2,39690.0,8334.9,0.0,48024.9
7828,1000009229,20241231,9,1,85,-1,32400.0,6804.0,900.0,40104.0
7829,1000009231,20250620,1143,2,3,3,11880.0,2494.8,0.0,14374.8
7830,1000009232,20250304,681,2,3,3,26010.0,5462.1,0.0,31472.1
7831,1000009234,20250809,635,1,1761,-1,32400.0,6804.0,1200.0,40404.0
7832,1000009235,20240922,284,1,138,-1,56880.0,11944.8,1500.0,70324.8
7833,1000009236,20250530,366,2,4,4,41580.0,8731.8,0.0,50311.8
7834,1000009237,20250726,851,1,191,-1,25650.0,5386.5,1500.0,32536.5
7835,1000009238,20240823,1161,1,1062,-1,20520.0,4309.2,1200.0,26029.2
7836,1000009240,20250629,1326,2,4,4,66270.0,13916.7,0.0,80186.7
7837,1000009242,20250608,4,1,2115,-1,35520.0,7459.2,900.0,43879.2
7838,1000009243,20250817,855,2,3,3,21600.0,4536.0,0.0,26136.0
7839,1000009244,20250126,89,1,2765,-1,42750.0,8977.5,1500.0,53227.5
7840,1000009245,20241111,114,1,853,-1,48900.0,10269.0,0.0,59169.0
7841,1000009247,20250824,96,1,2008,-1,26400.0,5544.0,1200.0,33144.0
7842,1000009249,20250503,175,2,1,1,34200.0,7182.0,0.0,41382.0
7843,1000009250,20240113,1010,1,1700,-1,45336.0,9520.56,1200.0,56056.56
7844,1000009251,20240113,384,1,1011,-1,34200.0,7182.0,1500.0,42882.0
7845,1000009252,20240808,244,2,1,1,22800.0,4788.0,0.0,27588.0
7846,1000009253,20240402,857,1,2752,-1,29400.0,6174.0,0.0,35574.0
7847,1000009254,20240816,1255,1,2718,-1,34200.0,7182.0,900.0,42282.0
7848,1000009255,20250129,346,2,4,4,11340.0,2381.4,0.0,13721.4
7849,1000009256,20240625,828,1,744,-1,44100.0,9261.0,900.0,54261.0
7850,1000009257,20240622,1137,1,2352,-1,38475.0,8079.75,0.0,46554.75
7851,1000009258,20240729,1098,1,700,-1,77040.0,16178.4,1500.0,94718.4
7852,1000009259,20240827,1055,2,3,3,12150.0,2551.5,0.0,14701.5
7853,1000009260,20240108,1216,2,3,3,12000.0,2520.0,0.0,14520.0
7854,1000009262,20240609,784,2,1,1,12600.0,2646.0,0.0,15246.0
7855,1000009263,20250122,257,1,776,-1,29400.0,6174.0,900.0,36474.0
7856,1000009264,20240718,582,2,1,1,28500.0,5985.0,0.0,34485.0
7857,1000009265,20250108,305,2,4,4,58968.0,12383.28,0.0,71351.28
7858,1000009266,20240811,894,2,3,3,35280.0,7408.8,0.0,42688.8
7859,1000009267,20241117,656,2,3,3,35280.0,7408.8,0.0,42688.8
7860,1000009268,20240426,442,1,941,-1,37800.0,7938.0,1200.0,46938.0
7861,1000009269,20241004,1229,1,1200,-1,26460.0,5556.6,1500.0,33516.6
7862,1000009272,20250218,432,2,4,4,27000.0,5670.0,0.0,32670.0
7863,1000009274,20240225,781,2,4,4,15750.0,3307.5,0.0,19057.5
7864,1000009276,20240328,318,1,1619,-1,76230.0,16008.3,900.0,93138.3
7865,1000009277,20240909,725,1,83,-1,35640.0,7484.4,0.0,43124.4
7866,1000009278,20240219,746,1,2364,-1,42750.0,8977.5,1500.0,53227.5
7867,1000009279,20250526,1214,2,1,1,28500.0,5985.0,0.0,34485.0
7868,1000009280,20250808,302,1,1660,-1,54720.0,11491.2,900.0,67111.2
7869,1000009281,20241207,913,2,1,1,66630.0,13992.3,0.0,80622.3
