ventas_item_sk,order_item_id,order_id,fecha_key,producto_sk,quantity,unit_price,discount_amount,line_total
12418,5000014646,1000010891,20241213,1,3,12000.0,3600.0,32400.0
12419,5000014647,1000010892,20240411,1,1,12000.0,240.0,11760.0
12420,5000014648,1000010892,20240411,1,3,13200.0,1980.0,37620.0
12421,5000014649,1000010893,20250623,1,2,12000.0,2400.0,21600.0
12422,5000014651,1000010895,20240102,2,3,15000.0,2250.0,42750.0
12423,5000014652,1000010896,20250217,1,1,13200.0,264.0,12936.0
12424,5000014653,1000010897,20240404,2,3,13500.0,2025.0,38475.0
12425,5000014654,1000010898,20250810,2,1,15000.0,1500.0,13500.0
12426,5000014655,1000010899,20250416,2,1,15750.0,787.5,14962.5
12427,5000014656,1000010900,20250119,1,2,12000.0,480.0,23520.0
12428,5000014658,1000010902,20240117,1,3,12000.0,0.0,36000.0
12429,5000014659,1000010903,20240211,1,3,12600.0,0.0,37800.0
12430,5000014660,1000010903,20240211,1,1,10800.0,216.0,10584.0
12431,5000014662,1000010905,20240101,2,2,15000.0,3000.0,27000.0
12432,5000014663,1000010906,20240706,2,2,13500.0,540.0,26460.0
12433,5000014664,1000010907,20250202,1,1,12000.0,0.0,12000.0
12434,5000014665,1000010907,20250202,2,1,15000.0,0.0,15000.0
12435,5000014666,1000010907,20250202,2,2,15000.0,3000.0,27000.0
12436,5000014667,1000010908,20240509,1,1,12000.0,1200.0,10800.0
12437,5000014668,1000010909,20241228,2,2,15750.0,0.0,31500.0
12438,5000014669,1000010909,20241228,1,2,12000.0,1200.0,22800.0
12439,5000014670,1000010910,20250617,2,3,15750.0,2362.5,44887.5
12440,5000014671,1000010910,20250617,1,2,12000.0,2400.0,21600.0
12441,5000014672,1000010911,20250703,2,1,15000.0,1500.0,13500.0
12442,5000014673,1000010911,20250703,1,1,12000.0,240.0,11760.0
12443,5000014674,1000010912,20240610,2,3,13500.0,2025.0,38475.0
12444,5000014675,1000010912,20240610,2,2,15000.0,1500.0,28500.0
12445,5000014676,1000010913,20240624,1,1,12000.0,0.0,12000.0
12446,5000014677,1000010913,20240624,2,1,13500.0,1350.0,12150.0
12447,5000014678,1000010914,20240827,1,2,12000.0,2400.0,21600.0
12448,5000014680,1000010916,20240522,2,3,13500.0,0.0,40500.0
12449,5000014681,1000010916,20240522,2,2,15000.0,1500.0,28500.0
12450,5000014682,1000010917,20240127,1,1,12000.0,1200.0,10800.0
12451,5000014683,1000010918,20240531,2,2,13500.0,540.0,26460.0
12452,5000014684,1000010919,20240607,2,3,15750.0,4725.0,42525.0
12453,5000014685,1000010919,20240607,2,3,13500.0,0.0,40500.0
12454,5000014686,1000010920,20240609,2,3,15750.0,0.0,47250.0
12455,5000014687,1000010921,20250515,2,3,15000.0,2250.0,42750.0
12456,5000014688,1000010922,20250904,1,1,10800.0,0.0,10800.0
12457,5000014689,1000010922,20250904,2,2,16500.0,0.0,33000.0
12458,5000014690,1000010923,20240826,1,2,12000.0,0.0,24000.0
12459,5000014691,1000010924,20240421,2,2,13500.0,2700.0,24300.0
12460,5000014692,1000010925,20240515,2,2,15000.0,1500.0,28500.0
12461,5000014694,1000010927,20240313,2,2,15000.0,3000.0,27000.0
12462,5000014695,1000010928,20241028,2,1,16500.0,330.0,16170.0
12463,5000014696,1000010929,20250522,2,2,16500.0,660.0,32340.0
12464,5000014697,1000010929,20250522,1,1,13200.0,660.0,12540.0
12465,5000014698,1000010929,20250522,2,3,15000.0,0.0,45000.0
12466,5000014699,1000010930,20250918,2,2,15000.0,3000.0,27000.0
12467,5000014700,1000010931,20250821,2,2,15750.0,0.0,31500.0
12468,5000014701,1000010932,20241219,2,2,16500.0,0.0,33000.0
12469,5000014702,1000010933,20240111,2,1,13500.0,1350.0,12150.0
12470,5000014707,1000010937,20241021,1,3,12000.0,1800.0,34200.0
12471,5000014708,1000010937,20241021,2,3,15750.0,2362.5,44887.5
12472,5000014710,1000010939,20240226,1,3,12000.0,1800.0,34200.0
12473,5000014711,1000010939,20240226,1,2,13200.0,0.0,26400.0
12474,5000014712,1000010939,20240226,2,3,15750.0,2362.5,44887.5
12475,5000014715,1000010942,20241025,1,2,10800.0,1080.0,20520.0
12476,5000014716,1000010942,20241025,2,3,13500.0,2025.0,38475.0
12477,5000014717,1000010943,20240722,1,1,12000.0,1200.0,10800.0
12478,5000014718,1000010944,20250316,2,1,15000.0,0.0,15000.0
12479,5000014719,1000010944,20250316,1,2,12000.0,2400.0,21600.0
12480,5000014720,1000010945,20250517,2,2,15000.0,0.0,30000.0
12481,5000014721,1000010946,20241112,1,2,12000.0,2400.0,21600.0
12482,5000014722,1000010947,20240429,2,3,16500.0,2475.0,47025.0
12483,5000014723,1000010947,20240429,2,2,15000.0,1500.0,28500.0
12484,5000014725,1000010949,20241204,1,2,10800.0,2160.0,19440.0
12485,5000014727,1000010951,20250327,1,2,10800.0,1080.0,20520.0
12486,5000014728,1000010952,20250911,1,3,10800.0,1620.0,30780.0
12487,5000014729,1000010952,20250911,2,2,16500.0,1650.0,31350.0
12488,5000014735,1000010955,20250912,2,1,15000.0,300.0,14700.0
12489,5000014736,1000010956,20250326,2,1,15750.0,1575.0,14175.0
12490,5000014737,1000010956,20250326,1,3,12600.0,756.0,37044.0
12491,5000014738,1000010957,20240315,1,2,12000.0,1200.0,22800.0
12492,5000014739,1000010958,20241015,2,1,13500.0,270.0,13230.0
12493,5000014740,1000010959,20241027,1,3,13200.0,1980.0,37620.0
12494,5000014742,1000010961,20250119,1,3,13200.0,3960.0,35640.0
12495,5000014743,1000010962,20250713,2,1,15000.0,300.0,14700.0
12496,5000014744,1000010962,20250713,1,1,12000.0,0.0,12000.0
12497,5000014745,1000010963,20250723,1,3,12000.0,720.0,35280.0
12498,5000014746,1000010964,20250613,2,2,15000.0,0.0,30000.0
12499,5000014747,1000010965,20250107,1,3,10800.0,3240.0,29160.0
12500,5000014748,1000010966,20250728,2,2,15000.0,1500.0,28500.0
12501,5000014749,1000010967,20240823,1,3,12000.0,3600.0,32400.0
12502,5000014750,1000010967,20240823,2,2,16500.0,1650.0,31350.0
12503,5000014751,1000010968,20241212,2,2,15000.0,3000.0,27000.0
12504,5000014752,1000010969,20240728,2,2,15750.0,630.0,30870.0
12505,5000014753,1000010969,20240728,2,3,15000.0,4500.0,40500.0
12506,5000014755,1000010971,20241224,1,1,12000.0,240.0,11760.0
12507,5000014756,1000010972,20240214,2,3,15000.0,0.0,45000.0
12508,5000014757,1000010973,20250217,1,3,10800.0,1620.0,30780.0
12509,5000014758,1000010973,20250217,1,1,12000.0,600.0,11400.0
12510,5000014759,1000010974,20240506,1,2,12000.0,1200.0,22800.0
12511,5000014760,1000010975,20250128,1,1,12000.0,0.0,12000.0
12512,5000014761,1000010976,20250402,1,3,12000.0,720.0,35280.0
12513,5000014762,1000010976,20250402,1,3,12600.0,756.0,37044.0
12514,5000014763,1000010977,20240715,1,1,12000.0,1200.0,10800.0
12515,5000014764,1000010977,20240715,2,3,15000.0,2250.0,42750.0
12516,5000014765,1000010977,20240715,2,3,15000.0,900.0,44100.0
12517,5000014766,1000010978,20240402,1,1,12000.0,240.0,11760.0
12518,5000014767,1000010979,20240709,1,2,12000.0,480.0,23520.0
12519,5000014768,1000010980,20250202,2,2,15000.0,3000.0,27000.0
12520,5000014769,1000010980,20250202,2,2,15000.0,600.0,29400.0
12521,5000014770,1000010980,20250202,2,1,16500.0,825.0,15675.0
12522,5000014771,1000010981,20250204,2,2,16500.0,1650.0,31350.0
12523,5000014772,1000010981,20250204,1,1,13200.0,264.0,12936.0
12524,5000014773,1000010982,20250610,2,1,15000.0,750.0,14250.0
12525,5000014774,1000010983,20241113,2,2,15000.0,1500.0,28500.0
12526,5000014775,1000010984,20240308,1,2,13200.0,1320.0,25080.0
12527,5000014776,1000010984,20240308,2,2,13500.0,540.0,26460.0
12528,5000014777,1000010985,20240120,1,1,12000.0,240.0,11760.0
12529,5000014778,1000010986,20250324,2,3,15000.0,2250.0,42750.0
12530,5000014779,1000010986,20250324,2,3,15000.0,2250.0,42750.0
12531,5000014780,1000010987,20240625,2,1,13500.0,675.0,12825.0
12532,5000014782,1000010989,20240703,1,1,12000.0,0.0,12000.0
12533,5000014783,1000010990,20250424,2,2,15000.0,600.0,29400.0
12534,5000014784,1000010991,20241201,2,1,13500.0,270.0,13230.0
12535,5000014785,1000010991,20241201,1,3,12000.0,0.0,36000.0
12536,5000014786,1000010992,20240528,1,2,12000.0,1200.0,22800.0
12537,5000014787,1000010993,20250216,1,1,12000.0,1200.0,10800.0
12538,5000014788,1000010993,20250216,2,2,15000.0,3000.0,27000.0
12539,5000014789,1000010993,20250216,2,2,15750.0,3150.0,28350.0
12540,5000014790,1000010994,20250829,1,2,12000.0,2400.0,21600.0
12541,5000014791,1000010995,20241010,1,3,12000.0,0.0,36000.0
12542,5000014792,1000010995,20241010,1,3,12000.0,3600.0,32400.0
12543,5000014793,1000010996,20240104,1,2,12000.0,0.0,24000.0
12544,5000014796,1000010998,20250909,1,2,12600.0,1260.0,23940.0
12545,5000014797,1000010998,20250909,2,3,16500.0,4950.0,44550.0
12546,5000014798,1000010999,20241001,2,1,16500.0,1650.0,14850.0
12547,5000014799,1000010999,20241001,2,3,15000.0,4500.0,40500.0
12548,5000014800,1000010999,20241001,1,1,12000.0,0.0,12000.0
12549,5000014801,1000011000,20250624,2,1,13500.0,0.0,13500.0
12550,5000014802,1000011001,20241108,2,3,13500.0,810.0,39690.0
12551,5000014803,1000011001,20241108,2,2,15000.0,0.0,30000.0
12552,5000014804,1000011002,20250226,2,3,15750.0,4725.0,42525.0
12553,5000014805,1000011002,20250226,1,2,12000.0,2400.0,21600.0
12554,5000014806,1000011003,20250902,2,1,15000.0,0.0,15000.0
12555,5000014808,1000011005,20250316,1,3,10800.0,0.0,32400.0
12556,5000014809,1000011005,20250316,2,2,15000.0,1500.0,28500.0
12557,5000014810,1000011005,20250316,1,1,12600.0,630.0,11970.0
12558,5000014811,1000011006,20240525,2,3,15000.0,4500.0,40500.0
12559,5000014812,1000011007,20250424,1,2,12000.0,0.0,24000.0
12560,5000014813,1000011008,20240220,1,3,12000.0,720.0,35280.0
12561,5000014814,1000011009,20250728,1,2,12000.0,1200.0,22800.0
12562,5000014815,1000011010,20240207,2,3,15000.0,0.0,45000.0
12563,5000014816,1000011011,20240609,1,1,10800.0,540.0,10260.0
12564,5000014817,1000011012,20250811,1,3,12000.0,720.0,35280.0
12565,5000014818,1000011013,20240410,1,1,12000.0,1200.0,10800.0
12566,5000014819,1000011014,20241206,2,2,13500.0,1350.0,25650.0
12567,5000014820,1000011015,20250712,1,1,10800.0,216.0,10584.0
12568,5000014821,1000011016,20250112,1,1,12000.0,240.0,11760.0
12569,5000014822,1000011016,20250112,2,3,13500.0,0.0,40500.0
12570,5000014824,1000011018,20250520,2,2,15000.0,0.0,30000.0
12571,5000014825,1000011019,20250128,1,1,12000.0,0.0,12000.0
12572,5000014826,1000011020,20250601,2,2,13500.0,0.0,27000.0
12573,5000014827,1000011020,20250601,1,3,12000.0,0.0,36000.0
12574,5000014828,1000011021,20240902,1,1,12600.0,0.0,12600.0
12575,5000014829,1000011021,20240902,2,1,15000.0,1500.0,13500.0
12576,5000014830,1000011022,20241010,1,2,12000.0,2400.0,21600.0
12577,5000014832,1000011024,20240316,2,2,15000.0,3000.0,27000.0
12578,5000014833,1000011025,20250723,2,2,15750.0,630.0,30870.0
12579,5000014834,1000011025,20250723,1,2,13200.0,528.0,25872.0
12580,5000014835,1000011026,20240623,2,1,15000.0,0.0,15000.0
12581,5000014837,1000011028,20240209,2,3,15000.0,0.0,45000.0
12582,5000014838,1000011028,20240209,2,1,15000.0,300.0,14700.0
12583,5000014839,1000011028,20240209,1,1,10800.0,0.0,10800.0
12584,5000014840,1000011029,20240903,1,2,12000.0,480.0,23520.0
12585,5000014842,1000011031,20250830,1,1,13200.0,1320.0,11880.0
12586,5000014843,1000011031,20250830,1,1,10800.0,540.0,10260.0
12587,5000014844,1000011032,20240106,1,3,12600.0,3780.0,34020.0
12588,5000014845,1000011032,20240106,1,2,12000.0,1200.0,22800.0
12589,5000014846,1000011033,20241022,2,2,15000.0,1500.0,28500.0
12590,5000014849,1000011035,20240723,1,1,12000.0,600.0,11400.0
12591,5000014850,1000011036,20250817,1,1,13200.0,264.0,12936.0
12592,5000014851,1000011036,20250817,1,3,12000.0,0.0,36000.0
12593,5000014852,1000011037,20250908,2,2,15750.0,1575.0,29925.0
12594,5000014853,1000011038,20240905,2,2,15750.0,1575.0,29925.0
12595,5000014854,1000011038,20240905,1,3,12000.0,1800.0,34200.0
12596,5000014855,1000011039,20240824,1,3,10800.0,0.0,32400.0
12597,5000014856,1000011040,20241031,1,1,12000.0,0.0,12000.0
12598,5000014857,1000011041,20241203,1,1,12000.0,1200.0,10800.0
12599,5000014858,1000011042,20240924,2,2,15750.0,1575.0,29925.0
12600,5000014859,1000011043,20250120,2,3,15000.0,4500.0,40500.0
12601,5000014860,1000011043,20250120,2,3,15750.0,945.0,46305.0
12602,5000014861,1000011044,20240517,2,2,15000.0,0.0,30000.0
12603,5000014862,1000011044,20240517,1,2,10800.0,432.0,21168.0
12604,5000014863,1000011045,20240123,2,3,15000.0,4500.0,40500.0
12605,5000014864,1000011046,20240402,2,1,15000.0,300.0,14700.0
12606,5000014865,1000011047,20250210,2,1,15000.0,300.0,14700.0
12607,5000014866,1000011048,20241125,2,3,15000.0,900.0,44100.0
12608,5000014867,1000011049,20241006,2,1,13500.0,1350.0,12150.0
12609,5000014868,1000011050,20240819,1,3,12000.0,3600.0,32400.0
12610,5000014869,1000011051,20250105,2,3,15750.0,0.0,47250.0
12611,5000014870,1000011051,20250105,2,2,15000.0,600.0,29400.0
12612,5000014871,1000011052,20250821,1,2,12000.0,480.0,23520.0
12613,5000014872,1000011053,20250101,1,3,12000.0,3600.0,32400.0
12614,5000014873,1000011054,20240203,2,2,15000.0,3000.0,27000.0
12615,5000014874,1000011054,20240203,2,2,15750.0,3150.0,28350.0
12616,5000014875,1000011054,20240203,2,2,13500.0,540.0,26460.0
12617,5000014876,1000011055,20240531,1,2,12000.0,1200.0,22800.0
12618,5000014879,1000011057,20240417,1,1,13200.0,0.0,13200.0
12619,5000014880,1000011058,20250715,2,2,13500.0,1350.0,25650.0
12620,5000014881,1000011059,20241231,2,2,15000.0,0.0,30000.0
12621,5000014883,1000011061,20240802,1,1,12000.0,1200.0,10800.0
12622,5000014884,1000011062,20250715,2,2,15000.0,1500.0,28500.0
12623,5000014885,1000011063,20240721,1,1,12600.0,630.0,11970.0
12624,5000014886,1000011063,20240721,1,3,12000.0,720.0,35280.0
12625,5000014887,1000011064,20240701,1,1,12000.0,240.0,11760.0
12626,5000014888,1000011065,20250131,2,2,15000.0,1500.0,28500.0
12627,5000014889,1000011065,20250131,2,3,15000.0,0.0,45000.0
12628,5000014890,1000011066,20250804,2,2,13500.0,2700.0,24300.0
12629,5000014891,1000011067,20241215,1,1,12000.0,1200.0,10800.0
12630,5000014892,1000011067,20241215,2,3,15000.0,4500.0,40500.0
12631,5000014893,1000011068,20250601,2,3,15000.0,0.0,45000.0
12632,5000014895,1000011070,20240305,2,1,15000.0,750.0,14250.0
12633,5000014896,1000011071,20250926,2,2,15750.0,0.0,31500.0
12634,5000014899,1000011073,20250309,1,3,10800.0,1620.0,30780.0
12635,5000014900,1000011074,20240827,2,1,15000.0,1500.0,13500.0
12636,5000014901,1000011075,20240720,1,3,12000.0,1800.0,34200.0
12637,5000014902,1000011076,20240516,2,3,15000.0,4500.0,40500.0
12638,5000014903,1000011076,20240516,1,2,12000.0,0.0,24000.0
12639,5000014904,1000011077,20240401,1,2,12000.0,0.0,24000.0
12640,5000014905,1000011078,20250318,1,2,12000.0,0.0,24000.0
12641,5000014906,1000011079,20240303,2,2,15000.0,600.0,29400.0
12642,5000014907,1000011080,20250618,1,1,12000.0,600.0,11400.0
12643,5000014908,1000011080,20250618,1,1,13200.0,660.0,12540.0
12644,5000014909,1000011081,20250212,1,2,12000.0,2400.0,21600.0
12645,5000014910,1000011082,20240619,1,3,12600.0,1890.0,35910.0
12646,5000014911,1000011082,20240619,2,1,15000.0,300.0,14700.0
12647,5000014913,1000011084,20250411,2,3,15000.0,2250.0,42750.0
12648,5000014914,1000011084,20250411,1,3,12000.0,1800.0,34200.0
12649,5000014918,1000011086,20250101,1,1,10800.0,0.0,10800.0
12650,5000014921,1000011088,20241107,2,3,15000.0,0.0,45000.0
12651,5000014922,1000011089,20240331,1,3,10800.0,1620.0,30780.0
12652,5000014923,1000011090,20240104,2,1,15000.0,750.0,14250.0
12653,5000014924,1000011091,20250823,2,2,15750.0,630.0,30870.0
12654,5000014925,1000011092,20240226,2,1,15000.0,1500.0,13500.0
12655,5000014926,1000011093,20241211,2,3,15000.0,0.0,45000.0
12656,5000014927,1000011094,20241226,1,2,12000.0,0.0,24000.0
12657,5000014928,1000011095,20250824,1,2,10800.0,1080.0,20520.0
12658,5000014929,1000011096,20241009,1,1,12000.0,240.0,11760.0
12659,5000014930,1000011097,20250823,1,1,12000.0,0.0,12000.0
12660,5000014931,1000011098,20240131,2,2,15000.0,3000.0,27000.0
12661,5000014932,1000011099,20250426,2,1,15000.0,0.0,15000.0
12662,5000014933,1000011100,20241113,1,2,12000.0,480.0,23520.0
12663,5000014934,1000011101,20250524,1,1,13200.0,264.0,12936.0
12664,5000014935,1000011102,20241224,1,3,12600.0,0.0,37800.0
12665,5000014936,1000011103,20240323,1,2,12000.0,480.0,23520.0
12666,5000014937,1000011103,20240323,1,3,12000.0,1800.0,34200.0
12667,5000014940,1000011105,20241215,1,1,12000.0,600.0,11400.0
12668,5000014941,1000011105,20241215,1,1,12000.0,1200.0,10800.0
12669,5000014942,1000011106,20240819,1,2,12000.0,0.0,24000.0
12670,5000014943,1000011107,20240529,1,2,10800.0,0.0,21600.0
12671,5000014944,1000011108,20241103,1,1,12000.0,1200.0,10800.0
12672,5000014945,1000011109,20250529,2,3,15000.0,900.0,44100.0
12673,5000014946,1000011110,20240701,1,2,12000.0,480.0,23520.0
12674,5000014950,1000011112,20250118,2,2,13500.0,0.0,27000.0
12675,5000014951,1000011113,20250603,1,1,13200.0,264.0,12936.0
12676,5000014952,1000011114,20240912,2,1,15000.0,300.0,14700.0
12677,5000014953,1000011115,20250823,2,2,15000.0,1500.0,28500.0
12678,5000014954,1000011116,20241218,1,3,13200.0,1980.0,37620.0
12679,5000014955,1000011116,20241218,1,3,13200.0,1980.0,37620.0
12680,5000014956,1000011117,20250330,2,3,15750.0,0.0,47250.0
12681,5000014957,1000011117,20250330,2,1,15000.0,0.0,15000.0
12682,5000014958,1000011117,20250330,2,3,13500.0,0.0,40500.0
12683,5000014960,1000011119,20240620,2,3,15000.0,900.0,44100.0
12684,5000014961,1000011120,20250224,1,3,12000.0,720.0,35280.0
12685,5000014962,1000011120,20250224,2,1,15750.0,315.0,15435.0
12686,5000014963,1000011121,20250807,2,3,15000.0,2250.0,42750.0
12687,5000014964,1000011122,20250809,2,3,15000.0,2250.0,42750.0
12688,5000014965,1000011123,20240511,2,3,15000.0,0.0,45000.0
12689,5000014966,1000011123,20240511,1,1,10800.0,1080.0,9720.0
12690,5000014967,1000011124,20240401,1,1,10800.0,216.0,10584.0
12691,5000014968,1000011125,20240921,1,2,12000.0,2400.0,21600.0
12692,5000014971,1000011127,20240225,2,3,15000.0,900.0,44100.0
12693,5000014972,1000011128,20250411,1,3,12000.0,3600.0,32400.0
12694,5000014973,1000011128,20250411,1,2,12000.0,480.0,23520.0
12695,5000014974,1000011128,20250411,1,3,10800.0,648.0,31752.0
12696,5000014975,1000011129,20241217,2,1,15000.0,750.0,14250.0
12697,5000014976,1000011129,20241217,1,3,12000.0,0.0,36000.0
12698,5000014977,1000011130,20240502,1,3,13200.0,792.0,38808.0
12699,5000014979,1000011132,20240307,2,3,13500.0,0.0,40500.0
12700,5000014980,1000011133,20250412,1,1,12600.0,1260.0,11340.0
12701,5000014981,1000011134,20250503,2,3,13500.0,0.0,40500.0
12702,5000014982,1000011135,20240130,2,3,15000.0,4500.0,40500.0
12703,5000014983,1000011136,20250207,2,1,16500.0,330.0,16170.0
12704,5000014984,1000011137,20241228,1,2,12000.0,0.0,24000.0
12705,5000014985,1000011138,20250906,1,2,13200.0,1320.0,25080.0
12706,5000014986,1000011138,20250906,1,3,13200.0,792.0,38808.0
12707,5000014987,1000011139,20250625,2,2,13500.0,2700.0,24300.0
12708,5000014988,1000011140,20250727,1,3,12000.0,3600.0,32400.0
12709,5000014989,1000011140,20250727,1,2,12600.0,504.0,24696.0
12710,5000014990,1000011140,20250727,1,2,12000.0,0.0,24000.0
12711,5000014991,1000011141,20250513,2,3,16500.0,4950.0,44550.0
12712,5000014992,1000011142,20250626,2,3,15000.0,0.0,45000.0
12713,5000014993,1000011143,20241127,2,1,13500.0,1350.0,12150.0
12714,5000014994,1000011144,20250919,2,2,16500.0,3300.0,29700.0
12715,5000014995,1000011144,20250919,2,3,15000.0,4500.0,40500.0
12716,5000015000,1000011147,20241020,1,3,12000.0,0.0,36000.0
12717,5000015001,1000011148,20240807,1,1,12000.0,600.0,11400.0
12718,5000015002,1000011148,20240807,2,2,13500.0,2700.0,24300.0
12719,5000015003,1000011149,20240813,2,1,13500.0,675.0,12825.0
12720,5000015004,1000011150,20250313,2,1,13500.0,270.0,13230.0
12721,5000015006,1000011152,20250912,2,1,15000.0,1500.0,13500.0
12722,5000015007,1000011152,20250912,1,3,12000.0,720.0,35280.0
12723,5000015008,1000011153,20240125,1,3,12600.0,3780.0,34020.0
12724,5000015009,1000011154,20240802,1,1,10800.0,1080.0,9720.0
12725,5000015010,1000011155,20250815,2,2,15750.0,3150.0,28350.0
12726,5000015011,1000011156,20241008,1,1,10800.0,1080.0,9720.0
12727,5000015012,1000011157,20240109,2,3,16500.0,2475.0,47025.0
12728,5000015013,1000011158,20241025,2,2,15000.0,600.0,29400.0
12729,5000015014,1000011159,20250506,1,3,12000.0,3600.0,32400.0
12730,5000015015,1000011160,20240804,1,2,12600.0,504.0,24696.0
12731,5000015018,1000011162,20240205,1,1,12000.0,240.0,11760.0
12732,5000015019,1000011162,20240205,1,3,12000.0,1800.0,34200.0
12733,5000015020,1000011163,20240317,2,2,13500.0,2700.0,24300.0
12734,5000015021,1000011164,20250220,1,1,12000.0,240.0,11760.0
12735,5000015023,1000011166,20241002,2,1,15000.0,750.0,14250.0
12736,5000015024,1000011167,20240526,2,2,15750.0,630.0,30870.0
12737,5000015026,1000011169,20240809,2,2,15000.0,600.0,29400.0
12738,5000015027,1000011170,20250808,1,2,12000.0,2400.0,21600.0
12739,5000015028,1000011170,20250808,2,2,15750.0,1575.0,29925.0
