geografia_sk,address_id,city,line1,postal_code,provincia_nombre,provincia_code
2830,3826,Mar del Plata,Calle 9551,4613.0,Buenos Aires,BA
2831,3827,Rafaela,Calle 7435,2334.0,Santa Fe,SF
2832,3828,Córdoba,Calle 536,1933.0,Córdoba,CBA
2833,3829,La Plata,Calle 6259,7425.0,Buenos Aires,BA
2834,3830,CABA,Calle 9098,4916.0,Buenos Aires,BA
2835,3831,La Plata,Calle 1890,8495.0,Buenos Aires,BA
2836,3832,Santa Fe,Calle 994,4677.0,Santa Fe,SF
2837,3833,Mar del Plata,Calle 9620,2311.0,Buenos Aires,BA
2838,3834,Rosario,Calle 3730,7884.0,Santa Fe,SF
2839,3835,La Plata,Calle 4326,5951.0,Buenos Aires,BA
2840,3836,Mar del Plata,Calle 708,4558.0,Buenos Aires,BA
2841,3837,La Plata,Calle 6341,3657.0,Buenos Aires,BA
2842,3838,Mar del Plata,Calle 9563,8820.0,Buenos Aires,BA
2843,3839,Rosario,Calle 1762,7425.0,Santa Fe,SF
2844,3840,Santa Fe,Calle 4751,7853.0,Santa Fe,SF
2845,3841,Mar del Plata,Calle 9262,7347.0,Buenos Aires,BA
2846,3842,La Plata,Calle 4397,1170.0,Buenos Aires,BA
2847,3843,Mar del Plata,Calle 6230,1186.0,Buenos Aires,BA
2848,3844,Mar del Plata,Calle 9789,2108.0,Buenos Aires,BA
2849,3845,La Plata,Calle 8977,8220.0,Buenos Aires,BA
2850,3846,La Plata,Calle 7675,7656.0,Buenos Aires,BA
2851,3847,La Plata,Calle 7675,2142.0,Buenos Aires,BA
2852,3848,La Plata,Calle 3906,7872.0,Buenos Aires,BA
2853,3849,CABA,Calle 6667,5709.0,Buenos Aires,BA
2854,3850,CABA,Calle 3963,4764.0,Buenos Aires,BA
2855,3851,CABA,Calle 6573,5236.0,Buenos Aires,BA
2856,3852,Córdoba,Calle 6535,4124.0,Córdoba,CBA
2857,3853,La Plata,Calle 5294,2480.0,Buenos Aires,BA
2858,3854,CABA,Calle 7904,7267.0,Buenos Aires,BA
2859,3855,Mar del Plata,Calle 5511,6581.0,Buenos Aires,BA
2860,3856,Mar del Plata,Calle 8525,6932.0,Buenos Aires,BA
2861,3857,Mendoza,Calle 8674,8275.0,Mendoza,MZA
2862,3858,Santa Fe,Calle 2163,8858.0,Santa Fe,SF
2863,3859,Santa Fe,Calle 9022,9918.0,Santa Fe,SF
2864,3860,CABA,Calle 689,3765.0,Buenos Aires,BA
2865,3861,CABA,Calle 7874,7574.0,Buenos Aires,BA
2866,3862,San Rafael,Calle 9449,9593.0,Mendoza,MZA
2867,3863,Mar del Plata,Calle 8144,5122.0,Buenos Aires,BA
2868,3864,Rafaela,Calle 5936,8764.0,Santa Fe,SF
2869,3865,CABA,Calle 6998,3994.0,Buenos Aires,BA
2870,3866,Córdoba,Calle 7717,2287.0,Córdoba,CBA
2871,3867,La Plata,Calle 5116,3458.0,Buenos Aires,BA
2872,3868,CABA,Calle 60,6912.0,Buenos Aires,BA
2873,3869,La Plata,Calle 1095,3252.0,Buenos Aires,BA
2874,3870,La Plata,Calle 6649,6235.0,Buenos Aires,BA
2875,3871,Santa Fe,Calle 2804,5142.0,Santa Fe,SF
2876,3872,CABA,Calle 3766,8885.0,Buenos Aires,BA
2877,3873,Godoy Cruz,Calle 4790,4304.0,Mendoza,MZA
2878,3874,Villa Carlos Paz,Calle 8318,4541.0,Córdoba,CBA
2879,3875,Mar del Plata,Calle 172,5253.0,Buenos Aires,BA
2880,3876,Mar del Plata,Calle 2516,8953.0,Buenos Aires,BA
2881,3877,Mar del Plata,Calle 8709,8541.0,Buenos Aires,BA
2882,3878,CABA,Calle 1751,8919.0,Buenos Aires,BA
2883,3879,CABA,Calle 5741,1757.0,Buenos Aires,BA
2884,3880,Rosario,Calle 9007,3069.0,Santa Fe,SF
2885,3881,CABA,Calle 9259,4239.0,Buenos Aires,BA
2886,3882,Río Cuarto,Calle 2647,9774.0,Córdoba,CBA
2887,3883,Mendoza,Calle 1267,2364.0,Mendoza,MZA
2888,3884,Córdoba,Calle 7646,2813.0,Córdoba,CBA
2889,3885,Godoy Cruz,Calle 9197,3596.0,Mendoza,MZA
2890,3886,Mar del Plata,Calle 1307,2148.0,Buenos Aires,BA
2891,3887,Mar del Plata,Calle 7698,8114.0,Buenos Aires,BA
2892,3888,La Plata,Calle 4868,4236.0,Buenos Aires,BA
2893,3889,Rafaela,Calle 7577,7166.0,Santa Fe,SF
2894,3890,La Plata,Calle 6654,9495.0,Buenos Aires,BA
2895,3891,Rafaela,Calle 9362,9748.0,Santa Fe,SF
2896,3892,Córdoba,Calle 4801,1828.0,Córdoba,CBA
2897,3893,Río Cuarto,Calle 4704,7864.0,Córdoba,CBA
2898,3894,La Plata,Calle 6803,7643.0,Buenos Aires,BA
2899,3895,Río Cuarto,Calle 2268,3519.0,Córdoba,CBA
2900,3896,Mar del Plata,Calle 3784,5397.0,Buenos Aires,BA
2901,3897,San Rafael,Calle 5441,2781.0,Mendoza,MZA
2902,3898,Rosario,Calle 2987,5237.0,Santa Fe,SF
2903,3899,Godoy Cruz,Calle 6900,2077.0,Mendoza,MZA
2904,3900,Mar del Plata,Calle 3650,8346.0,Buenos Aires,BA
2905,3901,Mar del Plata,Calle 8827,7836.0,Buenos Aires,BA
2906,3902,Godoy Cruz,Calle 7810,1325.0,Mendoza,MZA
2907,3903,CABA,Calle 4935,7597.0,Buenos Aires,BA
2908,3904,Mar del Plata,Calle 3323,1621.0,Buenos Aires,BA
2909,3905,La Plata,Calle 6662,5933.0,Buenos Aires,BA
2910,3906,La Plata,Calle 4087,6211.0,Buenos Aires,BA
2911,3907,Córdoba,Calle 4656,3047.0,Córdoba,CBA
2912,3908,Río Cuarto,Calle 2353,8092.0,Córdoba,CBA
2913,3909,Godoy Cruz,Calle 9354,6009.0,Mendoza,MZA
2914,3910,Villa Carlos Paz,Calle 9626,4473.0,Córdoba,CBA
2915,3911,Rafaela,Calle 5682,4644.0,Santa Fe,SF
2916,3912,CABA,Calle 8372,1322.0,Buenos Aires,BA
2917,3913,La Plata,Calle 4073,1826.0,Buenos Aires,BA
2918,3914,Godoy Cruz,Calle 5083,5802.0,Mendoza,MZA
2919,3915,Mendoza,Calle 9340,8514.0,Mendoza,MZA
2920,3916,CABA,Calle 5683,7549.0,Buenos Aires,BA
2921,3917,CABA,Calle 5352,2470.0,Buenos Aires,BA
2922,3918,Godoy Cruz,Calle 8755,1857.0,Mendoza,MZA
2923,3919,Mar del Plata,Calle 4902,2166.0,Buenos Aires,BA
2924,3920,Córdoba,Calle 6084,6255.0,Córdoba,CBA
2925,3921,CABA,Calle 7968,5087.0,Buenos Aires,BA
2926,3922,Godoy Cruz,Calle 3658,5160.0,Mendoza,MZA
2927,3923,Villa Carlos Paz,Calle 1804,6145.0,Córdoba,CBA
2928,3924,CABA,Calle 6428,9436.0,Buenos Aires,BA
2929,3925,Godoy Cruz,Calle 4031,7725.0,Mendoza,MZA
2930,3926,Rosario,Calle 8790,4890.0,Santa Fe,SF
2931,3927,CABA,Calle 7508,1680.0,Buenos Aires,BA
2932,3928,La Plata,Calle 9947,9207.0,Buenos Aires,BA
2933,3929,Villa Carlos Paz,Calle 9760,6014.0,Córdoba,CBA
2934,3930,Río Cuarto,Calle 6922,1621.0,Córdoba,CBA
2935,3931,La Plata,Calle 6842,4547.0,Buenos Aires,BA
2936,3932,Mar del Plata,Calle 8593,9813.0,Buenos Aires,BA
2937,3933,La Plata,Calle 1878,7678.0,Buenos Aires,BA
2938,3934,Mar del Plata,Calle 5773,7888.0,Buenos Aires,BA
2939,3935,San Rafael,Calle 577,6473.0,Mendoza,MZA
2940,3936,Rafaela,Calle 2627,9585.0,Santa Fe,SF
2941,3937,CABA,Calle 8000,5757.0,Buenos Aires,BA
2942,3938,CABA,Calle 7506,5632.0,Buenos Aires,BA
2943,3939,CABA,Calle 472,7559.0,Buenos Aires,BA
2944,3940,San Rafael,Calle 9805,2691.0,Mendoza,MZA
2945,3941,La Plata,Calle 9955,8560.0,Buenos Aires,BA
2946,3942,La Plata,Calle 4317,7208.0,Buenos Aires,BA
2947,3943,La Plata,Calle 7364,9051.0,Buenos Aires,BA
2948,3944,La Plata,Calle 5806,6987.0,Buenos Aires,BA
2949,3945,La Plata,Calle 4079,8190.0,Buenos Aires,BA
2950,3946,Córdoba,Calle 267,6726.0,Córdoba,CBA
2951,3947,Santa Fe,Calle 7021,8695.0,Santa Fe,SF
2952,3948,CABA,Calle 302,7201.0,Buenos Aires,BA
2953,3949,Villa Carlos Paz,Calle 1774,2765.0,Córdoba,CBA
2954,3950,La Plata,Calle 2519,5302.0,Buenos Aires,BA
2955,3951,La Plata,Calle 4753,1947.0,Buenos Aires,BA
2956,3952,CABA,Calle 8312,4420.0,Buenos Aires,BA
2957,3953,La Plata,Calle 3882,3213.0,Buenos Aires,BA
2958,3954,La Plata,Calle 3516,5075.0,Buenos Aires,BA
2959,3955,Mar del Plata,Calle 974,5768.0,Buenos Aires,BA
2960,3956,Mar del Plata,Calle 5034,9056.0,Buenos Aires,BA
2961,3957,Mar del Plata,Calle 9280,5447.0,Buenos Aires,BA
2962,3958,Rosario,Calle 8389,6885.0,Santa Fe,SF
2963,3959,La Plata,Calle 2569,8411.0,Buenos Aires,BA
2964,3960,Córdoba,Calle 69,1612.0,Córdoba,CBA
2965,3961,La Plata,Calle 639,8399.0,Buenos Aires,BA
2966,3962,CABA,Calle 6046,5299.0,Buenos Aires,BA
2967,3963,San Rafael,Calle 2720,2137.0,Mendoza,MZA
2968,3964,CABA,Calle 8885,3082.0,Buenos Aires,BA
2969,3965,La Plata,Calle 4513,7252.0,Buenos Aires,BA
2970,3966,La Plata,Calle 2303,5617.0,Buenos Aires,BA
2971,3967,CABA,Calle 2372,5113.0,Buenos Aires,BA
2972,3968,La Plata,Calle 3136,8561.0,Buenos Aires,BA
2973,3969,La Plata,Calle 6013,2800.0,Buenos Aires,BA
2974,3970,CABA,Calle 6231,5318.0,Buenos Aires,BA
2975,3971,Córdoba,Calle 9401,2397.0,Córdoba,CBA
2976,3972,CABA,Calle 8215,2670.0,Buenos Aires,BA
2977,3973,Villa Carlos Paz,Calle 9819,7704.0,Córdoba,CBA
2978,3974,Córdoba,Calle 4743,5289.0,Córdoba,CBA
2979,3975,CABA,Calle 1143,2696.0,Buenos Aires,BA
2980,3976,La Plata,Calle 1408,3565.0,Buenos Aires,BA
2981,3977,Villa Carlos Paz,Calle 9622,6108.0,Córdoba,CBA
2982,3978,La Plata,Calle 6785,1782.0,Buenos Aires,BA
2983,3979,La Plata,Calle 8247,2133.0,Buenos Aires,BA
2984,3980,La Plata,Calle 5795,8762.0,Buenos Aires,BA
2985,3981,Mendoza,Calle 7500,5403.0,Mendoza,MZA
2986,3982,La Plata,Calle 448,5350.0,Buenos Aires,BA
2987,3983,Río Cuarto,Calle 8606,5045.0,Córdoba,CBA
2988,3984,Villa Carlos Paz,Calle 4734,5922.0,Córdoba,CBA
2989,3985,La Plata,Calle 278,8387.0,Buenos Aires,BA
2990,3986,CABA,Calle 9119,7497.0,Buenos Aires,BA
2991,3987,CABA,Calle 1331,6444.0,Buenos Aires,BA
2992,3988,CABA,Calle 2716,1613.0,Buenos Aires,BA
2993,3989,Mendoza,Calle 1007,9536.0,Mendoza,MZA
2994,3990,La Plata,Calle 9199,9335.0,Buenos Aires,BA
2995,3991,La Plata,Calle 199,2745.0,Buenos Aires,BA
2996,3992,Godoy Cruz,Calle 7677,8967.0,Mendoza,MZA
2997,3993,Villa Carlos Paz,Calle 9407,4309.0,Córdoba,CBA
2998,3994,CABA,Calle 1813,7932.0,Buenos Aires,BA
2999,3995,Godoy Cruz,Calle 388,5695.0,Mendoza,MZA
3000,3996,La Plata,Calle 5476,5576.0,Buenos Aires,BA
3001,3997,Mar del Plata,Calle 8504,6610.0,Buenos Aires,BA
3002,3998,Mendoza,Calle 9299,4458.0,Mendoza,MZA
3003,3999,CABA,Calle 908,7303.0,Buenos Aires,BA
3004,4000,Mendoza,Calle 6323,8477.0,Mendoza,MZA
3005,4001,La Plata,Calle 3547,3535.0,Buenos Aires,BA
3006,4002,Mar del Plata,Calle 2495,9618.0,Buenos Aires,BA
3007,4003,Rafaela,Calle 3992,7357.0,Santa Fe,SF
3008,4004,CABA,Calle 4273,5480.0,Buenos Aires,BA
3009,4005,Santa Fe,Calle 9978,8052.0,Santa Fe,SF
3010,4006,Mar del Plata,Calle 1660,8577.0,Buenos Aires,BA
3011,4007,Mar del Plata,Calle 1990,1401.0,Buenos Aires,BA
3012,4008,Río Cuarto,Calle 9131,5308.0,Córdoba,CBA
3013,4009,CABA,Calle 9709,1255.0,Buenos Aires,BA
3014,4010,San Rafael,Calle 5369,4781.0,Mendoza,MZA
3015,4011,CABA,Calle 7790,7513.0,Buenos Aires,BA
3016,4012,CABA,Calle 9902,1390.0,Buenos Aires,BA
3017,4013,CABA,Calle 117,2820.0,Buenos Aires,BA
3018,4014,La Plata,Calle 6949,8531.0,Buenos Aires,BA
3019,4015,Villa Carlos Paz,Calle 8426,4784.0,Córdoba,CBA
3020,4016,Mar del Plata,Calle 9111,9697.0,Buenos Aires,BA
3021,4017,Villa Carlos Paz,Calle 9388,8832.0,Córdoba,CBA
3022,4018,CABA,Calle 1206,9670.0,Buenos Aires,BA
3023,4019,La Plata,Calle 4015,6193.0,Buenos Aires,BA
3024,4020,CABA,Calle 2072,3288.0,Buenos Aires,BA
3025,4021,CABA,Calle 8623,2991.0,Buenos Aires,BA
3026,4022,Mar del Plata,Calle 3660,7774.0,Buenos Aires,BA
3027,4023,Rafaela,Calle 7150,9302.0,Santa Fe,SF
3028,4024,Mar del Plata,Calle 9986,8576.0,Buenos Aires,BA
3029,4025,CABA,Calle 2415,4737.0,Buenos Aires,BA
3030,4026,Mendoza,Calle 8744,8441.0,Mendoza,MZA
3031,4027,Mar del Plata,Calle 3939,6257.0,Buenos Aires,BA
3032,4028,Godoy Cruz,Calle 3032,5229.0,Mendoza,MZA
3033,4029,Villa Carlos Paz,Calle 4069,9882.0,Córdoba,CBA
3034,4030,CABA,Calle 1219,1759.0,Buenos Aires,BA
3035,4031,Mar del Plata,Calle 8516,8846.0,Buenos Aires,BA
3036,4032,Santa Fe,Calle 5698,7367.0,Santa Fe,SF
3037,4033,Rafaela,Calle 7847,6838.0,Santa Fe,SF
3038,4034,Córdoba,Calle 4366,3757.0,Córdoba,CBA
3039,4035,Mar del Plata,Calle 6502,4544.0,Buenos Aires,BA
3040,4036,Mar del Plata,Calle 4866,3870.0,Buenos Aires,BA
3041,4037,Mar del Plata,Calle 9658,4725.0,Buenos Aires,BA
3042,4038,San Rafael,Calle 3205,6174.0,Mendoza,MZA
3043,4039,Mar del Plata,Calle 2393,5414.0,Buenos Aires,BA
3044,4040,La Plata,Calle 3549,4578.0,Buenos Aires,BA
3045,4041,La Plata,Calle 6439,2705.0,Buenos Aires,BA
3046,4042,Mar del Plata,Calle 4779,4407.0,Buenos Aires,BA
3047,4043,Rafaela,Calle 704,1525.0,Santa Fe,SF
3048,4044,Río Cuarto,Calle 2722,9376.0,Córdoba,CBA
3049,4045,CABA,Calle 1813,2363.0,Buenos Aires,BA
3050,4046,Córdoba,Calle 6993,3446.0,Córdoba,CBA
3051,4047,CABA,Calle 108,1368.0,Buenos Aires,BA
3052,4048,Mar del Plata,Calle 7700,8157.0,Buenos Aires,BA
3053,4049,Mar del Plata,Calle 7044,6345.0,Buenos Aires,BA
3054,4050,Mar del Plata,Calle 5362,1319.0,Buenos Aires,BA
3055,4051,Mendoza,Calle 531,9810.0,Mendoza,MZA
3056,4052,Córdoba,Calle 7034,1210.0,Córdoba,CBA
3057,4053,La Plata,Calle 2206,1627.0,Buenos Aires,BA
3058,4054,Río Cuarto,Calle 3784,5451.0,Córdoba,CBA
3059,4055,Rafaela,Calle 4500,4353.0,Santa Fe,SF
3060,4056,San Rafael,Calle 2320,7808.0,Mendoza,MZA
3061,4057,La Plata,Calle 6985,6006.0,Buenos Aires,BA
3062,4058,CABA,Calle 4166,2053.0,Buenos Aires,BA
3063,4059,La Plata,Calle 6406,1070.0,Buenos Aires,BA
3064,4060,Villa Carlos Paz,Calle 4754,2635.0,Córdoba,CBA
3065,4061,Córdoba,Calle 8025,7764.0,Córdoba,CBA
3066,4062,Mar del Plata,Calle 2124,6876.0,Buenos Aires,BA
3067,4063,CABA,Calle 9992,2617.0,Buenos Aires,BA
3068,4064,CABA,Calle 5430,3664.0,Buenos Aires,BA
3069,4065,Río Cuarto,Calle 787,8471.0,Córdoba,CBA
3070,4066,Córdoba,Calle 5732,6014.0,Córdoba,CBA
3071,4067,Mendoza,Calle 5569,6965.0,Mendoza,MZA
3072,4068,Rosario,Calle 1898,6232.0,Santa Fe,SF
3073,4069,Córdoba,Calle 7586,7584.0,Córdoba,CBA
3074,4070,La Plata,Calle 4528,4898.0,Buenos Aires,BA
3075,4071,La Plata,Calle 8744,2928.0,Buenos Aires,BA
3076,4072,La Plata,Calle 2151,7028.0,Buenos Aires,BA
3077,4073,Godoy Cruz,Calle 5972,6340.0,Mendoza,MZA
3078,4074,Villa Carlos Paz,Calle 5263,2752.0,Córdoba,CBA
3079,4075,Rafaela,Calle 8983,6428.0,Santa Fe,SF
3080,4076,CABA,Calle 7245,2437.0,Buenos Aires,BA
3081,4077,Mar del Plata,Calle 5844,1638.0,Buenos Aires,BA
3082,4078,Rafaela,Calle 2751,4300.0,Santa Fe,SF
3083,4079,Río Cuarto,Calle 6160,5461.0,Córdoba,CBA
3084,4080,Mar del Plata,Calle 1153,1115.0,Buenos Aires,BA
3085,4081,CABA,Calle 1915,3074.0,Buenos Aires,BA
3086,4082,La Plata,Calle 6455,9533.0,Buenos Aires,BA
3087,4083,Río Cuarto,Calle 5780,9390.0,Córdoba,CBA
3088,4084,CABA,Calle 8948,7486.0,Buenos Aires,BA
3089,4085,Mar del Plata,Calle 141,4886.0,Buenos Aires,BA
3090,4086,Río Cuarto,Calle 9542,5533.0,Córdoba,CBA
3091,4087,Mar del Plata,Calle 4140,1708.0,Buenos Aires,BA
3092,4088,CABA,Calle 6981,5666.0,Buenos Aires,BA
3093,4089,La Plata,Calle 5811,1507.0,Buenos Aires,BA
3094,4090,Mar del Plata,Calle 8445,1887.0,Buenos Aires,BA
3095,4091,Rafaela,Calle 9377,8380.0,Santa Fe,SF
3096,4092,Rafaela,Calle 8141,7199.0,Santa Fe,SF
3097,4093,CABA,Calle 5024,4449.0,Buenos Aires,BA
3098,4094,San Rafael,Calle 1604,7355.0,Mendoza,MZA
3099,4095,Rafaela,Calle 3168,1042.0,Santa Fe,SF
3100,4096,CABA,Calle 6356,4125.0,Buenos Aires,BA
3101,4097,Río Cuarto,Calle 5269,4098.0,Córdoba,CBA
3102,4098,Río Cuarto,Calle 5572,1708.0,Córdoba,CBA
3103,4099,CABA,Calle 6433,8513.0,Buenos Aires,BA
3104,4100,Mar del Plata,Calle 5424,3553.0,Buenos Aires,BA
3105,4101,Córdoba,Calle 3087,5388.0,Córdoba,CBA
3106,4102,La Plata,Calle 6945,4981.0,Buenos Aires,BA
3107,4103,La Plata,Calle 7398,1670.0,Buenos Aires,BA
3108,4104,La Plata,Calle 1207,5349.0,Buenos Aires,BA
3109,4105,Villa Carlos Paz,Calle 6417,5084.0,Córdoba,CBA
3110,4106,Mendoza,Calle 7826,7856.0,Mendoza,MZA
3111,4107,Mar del Plata,Calle 6640,3448.0,Buenos Aires,BA
3112,4108,Río Cuarto,Calle 433,5641.0,Córdoba,CBA
3113,4109,Villa Carlos Paz,Calle 4069,7078.0,Córdoba,CBA
3114,4110,La Plata,Calle 9514,7682.0,Buenos Aires,BA
3115,4111,Villa Carlos Paz,Calle 109,9829.0,Córdoba,CBA
3116,4112,Mendoza,Calle 3803,7716.0,Mendoza,MZA
3117,4113,Río Cuarto,Calle 1012,1579.0,Córdoba,CBA
3118,4114,Mar del Plata,Calle 4001,3328.0,Buenos Aires,BA
3119,4115,Rafaela,Calle 285,3452.0,Santa Fe,SF
3120,4116,Villa Carlos Paz,Calle 5525,2706.0,Córdoba,CBA
3121,4117,Rosario,Calle 7073,2099.0,Santa Fe,SF
3122,4118,Córdoba,Calle 634,5142.0,Córdoba,CBA
3123,4119,Villa Carlos Paz,Calle 7151,2876.0,Córdoba,CBA
3124,4120,CABA,Calle 9032,4788.0,Buenos Aires,BA
3125,4121,Córdoba,Calle 9470,2842.0,Córdoba,CBA
3126,4122,Rosario,Calle 408,3839.0,Santa Fe,SF
3127,4123,CABA,Calle 9163,8590.0,Buenos Aires,BA
3128,4124,Córdoba,Calle 7439,6310.0,Córdoba,CBA
3129,4125,Río Cuarto,Calle 7290,2018.0,Córdoba,CBA
3130,4126,CABA,Calle 8496,2296.0,Buenos Aires,BA
3131,4127,Mar del Plata,Calle 9068,7815.0,Buenos Aires,BA
3132,4128,Mar del Plata,Calle 5310,9045.0,Buenos Aires,BA
3133,4129,Mar del Plata,Calle 6832,5346.0,Buenos Aires,BA
3134,4130,Mar del Plata,Calle 4212,8553.0,Buenos Aires,BA
3135,4131,La Plata,Calle 4106,1230.0,Buenos Aires,BA
3136,4132,Mar del Plata,Calle 9929,8840.0,Buenos Aires,BA
3137,4133,CABA,Calle 7111,3509.0,Buenos Aires,BA
3138,4134,La Plata,Calle 8560,9399.0,Buenos Aires,BA
3139,4135,Rafaela,Calle 1167,5213.0,Santa Fe,SF
3140,4136,CABA,Calle 5597,9453.0,Buenos Aires,BA
3141,4137,La Plata,Calle 6518,4297.0,Buenos Aires,BA
3142,4138,Río Cuarto,Calle 6577,7024.0,Córdoba,CBA
3143,4139,Mar del Plata,Calle 8581,5300.0,Buenos Aires,BA
3144,4140,Villa Carlos Paz,Calle 3904,2363.0,Córdoba,CBA
3145,4141,Rosario,Calle 9451,1323.0,Santa Fe,SF
3146,4142,Mar del Plata,Calle 1942,8960.0,Buenos Aires,BA
3147,4143,CABA,Calle 7857,1898.0,Buenos Aires,BA
3148,4144,Rosario,Calle 4670,9977.0,Santa Fe,SF
3149,4145,Río Cuarto,Calle 6215,5811.0,Córdoba,CBA
3150,4146,CABA,Calle 5367,1008.0,Buenos Aires,BA
3151,4147,Córdoba,Calle 1739,1460.0,Córdoba,CBA
3152,4148,CABA,Calle 2435,8758.0,Buenos Aires,BA
3153,4149,Río Cuarto,Calle 3763,1536.0,Córdoba,CBA
3154,4150,Mar del Plata,Calle 2821,8755.0,Buenos Aires,BA
3155,4151,Río Cuarto,Calle 5469,6264.0,Córdoba,CBA
3156,4152,Villa Carlos Paz,Calle 2737,5225.0,Córdoba,CBA
3157,4153,CABA,Calle 6627,4460.0,Buenos Aires,BA
3158,4154,Mar del Plata,Calle 6003,8513.0,Buenos Aires,BA
3159,4155,Santa Fe,Calle 6480,7214.0,Santa Fe,SF
3160,4156,Mar del Plata,Calle 6173,6627.0,Buenos Aires,BA
3161,4157,Santa Fe,Calle 4935,6950.0,Santa Fe,SF
3162,4158,Mar del Plata,Calle 6406,5506.0,Buenos Aires,BA
3163,4159,Córdoba,Calle 8447,9246.0,Córdoba,CBA
3164,4160,Mar del Plata,Calle 740,5185.0,Buenos Aires,BA
3165,4161,Mar del Plata,Calle 9463,3992.0,Buenos Aires,BA
3166,4162,CABA,Calle 5200,2592.0,Buenos Aires,BA
3167,4163,CABA,Calle 8489,9752.0,Buenos Aires,BA
3168,4164,La Plata,Calle 8384,4643.0,Buenos Aires,BA
3169,4165,La Plata,Calle 9452,1857.0,Buenos Aires,BA
3170,4166,Córdoba,Calle 4506,1653.0,Córdoba,CBA
3171,4167,La Plata,Calle 4337,3199.0,Buenos Aires,BA
3172,4168,La Plata,Calle 4858,9979.0,Buenos Aires,BA
3173,4169,Córdoba,Calle 1053,9844.0,Córdoba,CBA
3174,4170,La Plata,Calle 81,8465.0,Buenos Aires,BA
3175,4171,Mar del Plata,Calle 4130,2320.0,Buenos Aires,BA
3176,4172,La Plata,Calle 3001,5447.0,Buenos Aires,BA
3177,4173,Rafaela,Calle 2965,9248.0,Santa Fe,SF
3178,4174,Villa Carlos Paz,Calle 9662,8710.0,Córdoba,CBA
3179,4175,La Plata,Calle 8401,2134.0,Buenos Aires,BA
3180,4176,CABA,Calle 2232,7814.0,Buenos Aires,BA
3181,4177,Río Cuarto,Calle 7127,6453.0,Córdoba,CBA
3182,4178,San Rafael,Calle 3421,9453.0,Mendoza,MZA
3183,4179,La Plata,Calle 8651,4971.0,Buenos Aires,BA
3184,4180,Río Cuarto,Calle 5726,6900.0,Córdoba,CBA
3185,4181,Villa Carlos Paz,Calle 2230,2017.0,Córdoba,CBA
3186,4182,La Plata,Calle 5494,6178.0,Buenos Aires,BA
3187,4183,CABA,Calle 2152,5907.0,Buenos Aires,BA
3188,4184,CABA,Calle 7209,2104.0,Buenos Aires,BA
3189,4185,Mar del Plata,Calle 2654,6769.0,Buenos Aires,BA
3190,4186,CABA,Calle 1723,4435.0,Buenos Aires,BA
3191,4187,Villa Carlos Paz,Calle 8922,9840.0,Córdoba,CBA
3192,4188,Godoy Cruz,Calle 1271,6680.0,Mendoza,MZA
3193,4189,La Plata,Calle 6172,6342.0,Buenos Aires,BA
3194,4190,CABA,Calle 2708,6547.0,Buenos Aires,BA
3195,4191,CABA,Calle 8574,8090.0,Buenos Aires,BA
3196,4192,Godoy Cruz,Calle 4465,3877.0,Mendoza,MZA
3197,4193,CABA,Calle 8727,6379.0,Buenos Aires,BA
3198,4194,CABA,Calle 3609,2493.0,Buenos Aires,BA
3199,4195,CABA,Calle 275,9568.0,Buenos Aires,BA
3200,4196,Mendoza,Calle 7251,3231.0,Mendoza,MZA
3201,4197,San Rafael,Calle 5537,9670.0,Mendoza,MZA
3202,4198,Córdoba,Calle 3985,8353.0,Córdoba,CBA
3203,4199,La Plata,Calle 7171,7663.0,Buenos Aires,BA
3204,4200,Córdoba,Calle 3636,7033.0,Córdoba,CBA
